dam
262
359
370
381
392
403
414
425
436
263
274
285
296
307
318
329
340
351
358
360
361
362
363
364
365
366
367
368
369
371
372
373
374
375
376
377
378
379
380
382
383
384
385
386
387
388
389
390
391
393
394
395
396
397
398
399
400
401
402
404
405
406
407
408
409
410
411
412
413
415
416
417
418
419
420
421
422
423
424
426
427
428
429
430
431
432
433
434
435
437
438
439
440
441
442
443
444
445
446
264
265
266
267
268
269
270
271
272
273
275
276
277
278
279
280
281
282
283
284
286
287
288
289
290
291
292
293
294
295
297
298
299
300
301
302
303
304
305
9
9
9
14
28
68
20
33
1
40
23
24
68
69
69
40
25
25
1
30
30
41
2
3
20
4
11
11
72
2
3
31
70
40
40
41
70
70
40
5
18
18
14
14
14
4
11
47
5
6
47
15
16
41
15
25
19
18
71
50
17
19
51
51
18
50
50
40
30
31
31
40
40
30
31
41
23
23
33
33
23
60
35
33
33
60
25
6
47
8
13
51
10
51
41
16
21
41
25
33
35
72
65
65
11
306
308
24
35
26
20
72
33
40
21
14
40
26
14
40
40
10
17
6
6
309
310
102
311
96
102
102
312
121
313
314
315
316
317
319
320
170
170
182
170
183
174
174
321
174
322
323
215
215
169
216
214
216
169
169
219
218
324
325
241
233
241
219
326
327
328
233
257
258
259
330
331
260
257
241
332
22
29
39
32
36
36
46
46
7
36
46
46
12
12
12
7
29
29
29
22
39
39
34
22
39
7
36
36
22
22
14
84
14
54
66
66
39
45
45
55
63
43
22
22
44
84
37
53
75
73
73
80
42
52
63
61
49
55
54
43
43
27
55
54
53
80
37
73
38
37
43
14
48
6
52
52
52
44
80
44
45
49
49
61
61
67
22
27
27
40
54
22
22
22
27
27
49
37
37
44
17
84
53
53
37
48
45
48
44
44
52
52
63
67
22
62
49
75
37
73
14
29
333
37
75
61
79
73
73
61
73
79
116
116
53
334
335
336
141
337
338
167
339
169
169
169
190
341
187
187
218
252
252
258
261
252
56
56
96
97
58
58
67
97
59
74
74
74
76
57
77
58
58
58
6
74
6
6
64
76
57
77
64
58
90
88
89
88
83
83
95
100
81
53
82
98
100
94
94
89
88
95
95
90
90
78
88
88
99
112
92
100
86
94
89
88
78
90
78
88
85
95
86
89
83
78
88
89
89
78
37
89
89
342
99
89
89
86
343
99
99
99
134
89
85
78
78
99
86
86
99
86
152
171
171
171
171
172
185
185
185
185
172
185
185
172
185
185
172
204
204
220
220
234
246
91
93
76
91
93
101
87
93
37
92
101
87
101
101
76
112
76
114
114
114
109
115
115
104
85
78
78
119
115
115
123
344
103
103
123
107
109
104
85
104
111
111
78
119
78
78
119
114
114
89
85
109
103
103
103
104
123
117
117
117
104
111
119
78
119
119
123
107
109
134
114
115
111
119
119
114
132
104
104
118
123
148
111
131
345
131
192
176
176
176
180
189
189
189
176
206
206
206
189
176
203
198
176
206
204
206
107
107
110
110
107
106
110
105
113
113
115
115
115
107
106
106
106
106
107
110
110
110
105
105
108
117
346
113
109
108
105
145
107
126
126
105
105
145
128
121
143
122
106
86
111
143
149
110
149
110
149
149
130
138
125
125
137
139
139
126
144
144
347
146
144
149
133
348
126
137
125
108
349
350
224
120
135
154
135
129
129
128
153
154
142
127
142
147
129
111
129
143
136
151
124
124
135
124
130
111
140
150
126
85
144
129
153
147
147
162
143
143
156
156
165
159
162
160
352
163
159
191
353
155
161
163
163
158
158
156
143
161
163
157
158
157
161
167
168
168
158
177
158
177
177
184
166
161
157
168
177
168
177
172
177
168
177
177
354
177
196
355
241
196
164
164
168
168
158
164
164
164
164
181
356
357
181
168
181
181
178
178
173
181
181
178
188
178
188
181
178
178
173
229
212
179
185
208
208
229
179
208
206
205
185
196
179
188
179
185
205
208
179
208
188
229
207
188
188
186
175
214
186
186
186
175
175
190
180
198
198
190
175
175
186
186
190
200
213
188
209
200
213
213
199
199
188
188
209
206
209
199
213
199
213
238
244
244
218
239
239
221
221
248
239
248
227
236
246
227
238
246
251
259
195
193
194
202
202
211
197
197
223
202
201
211
195
219
222
222
193
211
195
202
223
195
197
201
228
202
240
222
197
227
238
254
256
256
248
240
228
230
240
231
235
254
228
228
256
228
251
207
222
193
193
261
232
232
222
250
210
217
223
185
201
203
217
217
245
242
255
255
245
245
245
253
255
237
237
253
249
245
260
253
247
226
226
243
247
225
226
247
226
247
