dam
192
192
182
182
182
182
172
172
172
185
185
185
129
129
129
158
158
158
158
105
105
105
164
164
164
202
212
212
189
189
189
199
199
199
199
213
213
213
160
160
160
165
165
165
165
154
154
154
154
152
152
152
152
159
159
159
231
210
196
196
196
196
196
229
229
229
229
109
109
233
233
233
233
191
191
191
191
177
177
216
216
216
116
116
116
115
115
115
115
146
146
146
227
227
169
169
169
169
114
234
234
232
232
232
222
222
206
206
206
209
209
235
228
228
225
225
202
145
145
145
145
219
219
220
220
53
53
156
156
156
156
189
201
201
201
235
106
106
139
139
138
129
129
129
194
114
114
166
154
154
154
184
184
192
184
177
226
180
192
216
216
216
160
160
160
162
162
214
162
202
202
242
242
242
115
115
186
186
186
244
244
244
109
109
250
107
217
217
234
234
234
185
185
199
159
159
159
196
196
196
208
208
208
222
222
200
235
235
235
189
189
189
218
218
218
134
134
177
177
177
177
191
191
191
175
103
103
103
103
103
227
227
227
227
227
124
124
105
105
105
105
219
219
219
219
228
228
228
228
154
154
154
174
174
174
216
216
216
216
223
223
223
221
221
221
238
225
225
225
225
193
193
247
247
241
241
241
241
173
173
173
173
106
106
106
240
240
240
165
165
202
199
107
107
187
187
245
196
196
196
224
224
224
207
207
207
200
200
248
248
248
248
185
185
185
189
382
383
271
108
108
108
386
386
255
255
255
251
251
251
104
104
223
223
223
223
192
192
192
250
250
250
250
195
195
195
195
242
242
242
183
183
183
183
257
257
257
257
253
253
253
253
178
178
178
178
178
237
237
237
103
103
103
175
175
263
263
263
263
154
154
154
172
172
172
172
172
246
246
246
246
256
256
256
256
105
105
105
105
124
124
124
158
158
158
385
385
385
254
254
254
254
245
239
239
239
173
173
173
173
261
261
261
258
258
258
247
247
247
247
247
217
217
217
174
174
219
219
228
228
228
244
244
244
244
244
244
177
177
177
177
236
236
236
236
252
252
221
221
249
249
249
179
179
179
179
194
194
194
194
194
272
273
185
185
185
185
243
243
243
198
198
198
198
134
134
274
275
276
277
216
216
216
200
200
200
200
200
180
180
180
264
264
278
279
280
282
217
217
217
219
219
174
174
248
248
257
257
257
221
221
221
221
245
255
255
255
255
255
215
215
215
215
227
227
227
227
246
246
246
246
173
173
173
259
259
259
259
247
247
247
247
390
390
390
124
196
196
196
196
250
250
250
177
177
177
177
254
254
254
254
180
180
260
260
260
178
178
178
178
283
401
401
172
172
389
389
389
262
262
262
262
262
194
194
194
239
239
239
239
387
387
108
108
391
391
391
236
236
236
384
384
384
284
285
286
264
264
264
185
185
185
394
394
243
243
243
393
393
393
388
388
388
263
263
263
263
158
395
395
395
386
386
257
257
257
257
255
255
255
254
254
254
254
262
262
262
177
177
243
392
287
384
384
259
259
259
196
196
196
254
254
254
267
267
246
246
246
180
180
247
247
247
392
392
219
219
268
268
248
248
248
248
108
400
400
250
250
250
266
266
185
185
185
396
396
396
398
398
245
245
245
265
265
265
124
124
260
260
260
260
399
399
399
397
397
397
236
236
236
394
394
401
401
401
388
388
388
388
255
255
255
246
246
396
396
177
177
255
255
