dam
183
183
183
183
183
183
84
84
84
84
84
84
124
124
124
124
142
142
142
142
142
143
143
143
143
143
143
129
129
129
129
153
153
129
153
153
153
153
123
123
123
123
196
196
196
196
196
207
207
196
207
207
196
207
207
114
114
114
114
815
815
815
815
815
815
820
820
820
820
820
814
814
814
814
817
817
817
817
817
819
819
819
818
818
818
818
818
816
816
822
822
821
831
831
831
831
831
831
832
832
832
832
832
8
8
8
4
4
4
4
5
5
5
14
14
14
6
6
6
6
830
830
830
830
830
830
829
829
829
829
829
829
9
9
9
9
823
823
823
823
823
823
823
16
16
16
16
17
17
17
10
10
10
10
10
17
17
17
17
17
17
12
12
12
12
12
12
12
11
11
11
11
824
824
824
824
824
824
16
16
16
16
16
16
16
825
825
825
825
825
825
14
14
827
827
827
827
827
827
15
15
15
15
15
826
826
826
826
826
828
828
828
828
828
828
7
7
34
34
34
34
31
31
31
31
31
19
19
19
19
19
17
17
17
17
14
14
14
32
32
32
32
32
32
11
11
11
11
33
33
33
33
33
3
3
3
3
3
3
20
20
20
20
20
23
23
23
20
20
20
20
20
20
20
25
25
25
25
13
13
13
13
13
21
21
21
21
21
21
21
29
29
29
29
29
29
29
34
34
34
34
34
34
4
4
4
4
4
28
28
28
28
28
28
28
12
12
12
12
12
12
12
6
6
6
6
6
6
6
6
35
35
35
35
35
35
24
24
24
24
24
24
22
22
22
22
22
22
38
38
38
38
38
38
38
38
37
37
37
37
37
37
39
39
39
39
39
39
26
26
26
26
40
41
41
41
41
41
41
27
27
27
27
27
42
42
42
42
42
42
42
48
43
43
43
43
43
43
43
41
41
41
41
41
41
30
30
30
30
30
30
30
30
20
20
20
20
20
20
20
23
23
23
23
25
25
25
25
25
25
36
36
36
36
36
36
36
47
47
47
47
47
47
47
47
47
45
45
49
49
49
49
49
48
48
6
6
6
6
6
6
6
48
49
49
51
51
51
51
51
51
30
30
30
30
30
44
44
44
44
44
44
45
45
45
45
45
45
45
67
67
67
67
67
36
36
36
36
36
36
20
20
20
20
20
20
20
20
34
34
34
34
34
34
25
25
25
25
25
25
25
51
51
51
51
51
51
52
52
52
52
68
68
68
68
68
68
44
44
44
44
44
44
44
70
70
70
70
70
70
70
69
69
69
69
69
69
30
30
30
30
30
30
30
55
55
55
55
55
55
55
55
55
55
71
71
71
71
71
71
71
57
57
57
57
57
57
57
57
57
58
58
58
58
58
57
54
54
54
54
54
54
54
54
54
54
58
58
833
833
833
50
50
50
50
50
53
53
53
53
53
53
52
52
52
52
52
52
68
68
68
68
68
68
51
73
73
73
66
66
66
66
59
59
59
59
59
59
57
57
57
57
57
57
57
36
36
36
36
36
61
61
61
61
61
46
46
46
75
75
75
75
75
75
75
55
55
55
55
55
55
50
50
50
76
76
87
76
72
72
72
72
72
72
72
72
80
80
80
80
80
67
67
67
67
67
67
67
56
56
56
56
56
56
64
64
64
64
64
62
62
62
62
62
62
62
63
63
63
63
63
60
60
60
60
76
76
76
65
65
65
65
65
65
65
65
61
61
61
61
107
107
107
107
86
86
86
86
86
86
91
91
91
91
91
91
91
91
66
66
66
66
66
88
88
88
88
88
88
88
88
87
87
87
87
57
57
57
57
57
57
57
57
85
85
85
85
85
79
79
79
79
79
79
51
51
51
51
51
51
51
51
51
62
62
90
90
90
90
90
90
90
44
44
44
44
44
44
75
75
75
75
75
75
75
30
30
30
30
30
30
30
18
18
18
18
18
50
50
50
50
50
70
70
70
70
70
67
67
67
67
67
74
74
74
70
56
56
56
56
56
56
63
63
63
63
52
52
52
52
52
52
64
64
64
64
64
93
93
93
93
93
93
126
126
126
126
126
126
136
136
136
136
