"id","dam","sire"
"ACHIL",NA,NA
"ADAMS",NA,NA
"ALBER",NA,NA
"ALCOC",NA,NA
"ALFRD",NA,NA
"ALTOS",NA,NA
"AMBER",NA,NA
"ANGUS",NA,NA
"ANTEL",NA,NA
"APRIC",NA,NA
"ARIST",NA,NA
"AUGUS",NA,NA
"BARBE",NA,NA
"BARKE",NA,NA
"BASIL",NA,NA
"BATTS",NA,NA
"BAYLE",NA,NA
"BENTS",NA,NA
"BIGEA",NA,NA
"BIGGL",NA,NA
"BIGHE",NA,NA
"BIGPA",NA,NA
"BILBO",NA,NA
"BILLS",NA,NA
"BILLY",NA,NA
"BITES",NA,NA
"BKNST",NA,NA
"BLAST",NA,NA
"BLIND",NA,NA
"BLIPS",NA,NA
"BLOGG",NA,NA
"BLOSS",NA,NA
"BLTLE",NA,NA
"BLUFF",NA,NA
"BLUNT",NA,NA
"BOARR",NA,NA
"BOOMG",NA,NA
"BORIS",NA,NA
"BOWLS",NA,NA
"BRANN",NA,NA
"BRBRO",NA,NA
"BREAC",NA,NA
"BREAK",NA,NA
"BREND",NA,NA
"BRENT",NA,NA
"BRIAN",NA,NA
"BRIGH",NA,NA
"BRLGS",NA,NA
"BROWH",NA,NA
"BRUNS",NA,NA
"BUCKS",NA,NA
"BULBY",NA,NA
"BULGY",NA,NA
"BURNE",NA,NA
"BUSTE",NA,NA
"BWBLS",NA,NA
"CAESA",NA,NA
"CAILL",NA,NA
"CASPR",NA,NA
"CASSI",NA,NA
"CECIL",NA,NA
"CHALL",NA,NA
"CHOCH",NA,NA
"CLEOP",NA,NA
"CLIFF",NA,NA
"CLSBY",NA,NA
"CLYDE",NA,NA
"COCKL",NA,NA
"COINH",NA,NA
"CONAR",NA,NA
"CONGA",NA,NA
"COOPE",NA,NA
"CORKS",NA,NA
"COTTO",NA,NA
"COYHI",NA,NA
"CROTT",NA,NA
"CRUMP",NA,NA
"CRUSA",NA,NA
"CURIS",NA,NA
"CURLY",NA,NA
"D0168",NA,NA
"D0186",NA,NA
"D0188",NA,NA
"D0192",NA,NA
"D0198",NA,NA
"D0199",NA,NA
"D0200",NA,NA
"D0202",NA,NA
"D0203",NA,NA
"D0204",NA,NA
"D0205",NA,NA
"D0208",NA,NA
"D0209",NA,NA
"D0213",NA,NA
"D0214",NA,NA
"D0216",NA,NA
"D0217",NA,NA
"D0218",NA,NA
"D0219",NA,NA
"D0221",NA,NA
"D0237",NA,NA
"D0240",NA,NA
"D0241",NA,NA
"D0242",NA,NA
"D0243",NA,NA
"D0244",NA,NA
"D0245",NA,NA
"D0246",NA,NA
"D0247",NA,NA
"D0248",NA,NA
"D0250",NA,NA
"D0251",NA,NA
"DAMON",NA,NA
"DEARG",NA,NA
"DEVIL",NA,NA
"DIAMO",NA,NA
"DKPTH",NA,NA
"DONAL",NA,NA
"DORNY",NA,NA
"DSA98",NA,NA
"DUMPY",NA,NA
"DUNOS",NA,NA
"DUNST",NA,NA
"ELECT",NA,NA
"ELG66",NA,NA
"ELGRE",NA,NA
"ELSIV",NA,NA
"ENGLE",NA,NA
"ENOCH",NA,NA
"ETHEL",NA,NA
"EXTRA",NA,NA
"FAISA",NA,NA
"FAMIL",NA,NA
"FANCY",NA,NA
"FEEDE",NA,NA
"FERDI",NA,NA
"FERGU",NA,NA
"FHUAR",NA,NA
"FIERC",NA,NA
"FINGA",NA,NA
"FLICK",NA,NA
"FLIGH",NA,NA
"FLINT",NA,NA
"FORCE",NA,NA
"FORKT",NA,NA
"FOSSI",NA,NA
"FRANK",NA,NA
"FRICT",NA,NA
"FRITZ",NA,NA
"FRODO",NA,NA
"GESTI",NA,NA
"GHILL",NA,NA
"GIPSY",NA,NA
"GLASS",NA,NA
"GREET",NA,NA
"GREYS",NA,NA
"GROWT",NA,NA
"HAGGI",NA,NA
"HAGRI",NA,NA
"HAMIS",NA,NA
"HARRI",NA,NA
"HARRY",NA,NA
"HECTO",NA,NA
"HEFTY",NA,NA
"HEINS",NA,NA
"HIAWA",NA,NA
"HORAC",NA,NA
"HUMME",NA,NA
"HUMML",NA,NA
"HUMPY",NA,NA
"HUNCH",NA,NA
"IIIIS",NA,NA
"INDEN",NA,NA
"INWAR",NA,NA
"JASEN",NA,NA
"JEMMY",NA,NA
"JOANO",NA,NA
"JOKER",NA,NA
"JOSHS",NA,NA
"KELTI",NA,NA
"KINDS",NA,NA
"KINLQ",NA,NA
"KINPO",NA,NA
"KONKO",NA,NA
"LAZYS",NA,NA
"LENNY",NA,NA
"LEOSS",NA,NA
"LIGHT",NA,NA
"LIKEC",NA,NA
"LIMES",NA,NA
"LIMPR",NA,NA
"LITKN",NA,NA
"LITLH",NA,NA
"LKBEA",NA,NA
"LKBRF",NA,NA
"LKCHU",NA,NA
"LLASS",NA,NA
"LOLLY",NA,NA
"LONGS",NA,NA
"LOWSE",NA,NA
"LTBRO",NA,NA
"LTFLH",NA,NA
"LTNCK",NA,NA
"LTSPI",NA,NA
"M0686",NA,NA
"M1092",NA,NA
"M1791",NA,NA
"M2191",NA,NA
