"","LBS","inbreeding","Qgg","sexU","stcohort","stcohort2","id","dam","cohort","group","litter","DamCohort"
"640",0,0,0.5,1,-0.0241188619003214,0.00655420066155076,3051,1,7,8,5,276
"641",0,0,0.5,1,-0.0241188619003214,0.00655420066155076,3052,1,7,8,6,276
"642",0,0,0.5,1,-0.0241188619003214,0.00655420066155076,3053,1,7,8,6,276
"643",0,0,0.5,1,-0.0207009061521065,-0.000955527662373147,3054,1,8,8,7,277
"644",0,0,0.5,1,-0.0207009061521065,-0.000955527662373147,3055,1,8,8,7,277
"645",0,0,0.5,1,-0.0207009061521065,-0.000955527662373147,3056,1,8,8,7,277
"646",0,0.03125,0,1,-0.0207009061521065,-0.000955527662373147,3058,1,8,8,8,277
"647",0,0.03125,0,1,-0.0207009061521065,-0.000955527662373147,3059,1,8,8,8,277
"648",1,0.03125,0,1,-0.0207009061521065,-0.000955527662373147,3060,1,8,8,8,277
"649",0,0.03125,0,1,-0.0207009061521065,-0.000955527662373147,3061,1,8,8,8,277
"650",0,0.015625,0.25,1,-0.0207009061521065,-0.000955527662373147,3062,1,8,8,9,277
"651",0,0,0,1,-0.0172829504038917,-0.00723750565354033,3063,1,9,8,10,278
"652",0,0,0,1,-0.0172829504038917,-0.00723750565354033,3064,1,9,8,10,278
"653",0,0,0,1,-0.0172829504038917,-0.00723750565354033,3065,1,9,8,10,278
"654",0,0.03125,0,1,-0.0172829504038917,-0.00723750565354033,3066,1,9,8,11,278
"655",0,0,0,1,-0.0172829504038917,-0.00723750565354033,3068,1,9,8,11,278
"656",0,0.03125,0,1,-0.0172829504038917,-0.00723750565354033,3069,1,9,8,12,278
"657",0,0.03125,0,1,-0.0172829504038917,-0.00723750565354033,3070,1,9,8,12,278
"658",0,0,0,1,-0.0172829504038917,-0.00723750565354033,3071,1,9,8,12,278
"659",0,0.046875,0.125,1,-0.0138649946556768,-0.0122917333119508,3073,66,10,8,180,374
"660",0,0.046875,0.125,1,-0.0138649946556768,-0.0122917333119508,3074,65,10,8,179,373
"661",0,0.04296875,0,1,-0.0138649946556768,-0.0122917333119508,3075,67,10,8,181,375
"662",0,0.04296875,0,1,-0.0138649946556768,-0.0122917333119508,3076,67,10,8,181,375
"663",0,0.04296875,0,1,-0.0138649946556768,-0.0122917333119508,3079,67,10,8,181,375
"664",0,0.0390625,0.25,1,-0.0138649946556768,-0.0122917333119508,3080,63,10,8,177,371
"665",0,0.03125,0,1,-0.0138649946556768,-0.0122917333119508,3081,1,10,8,14,279
"666",0,0.03125,0,1,-0.0138649946556768,-0.0122917333119508,3082,1,10,8,14,279
"667",0,0.046875,0.125,1,-0.0138649946556768,-0.0122917333119508,3083,64,10,8,15,372
"668",0,0.046875,0.125,1,-0.0138649946556768,-0.0122917333119508,3084,64,10,8,15,372
"669",0,0.1875,0,1,-0.0138649946556768,-0.0122917333119508,3085,1,10,8,16,279
"670",7,0.1875,0,1,-0.0104470389074619,-0.0161182106376045,3086,1,11,8,17,280
"671",0,0,0,1,-0.0104470389074619,-0.0161182106376045,3087,1,11,8,18,280
"672",0,0,0,1,-0.0104470389074619,-0.0161182106376045,3089,1,11,8,18,280
"673",0,0,0,1,-0.00702908315924706,-0.0187169376305016,3090,69,12,8,183,380
"674",0,0,0,1,-0.00702908315924706,-0.0187169376305016,3091,69,12,8,183,380
"675",0,0.109375,0,1,-0.00702908315924706,-0.0187169376305016,3092,69,12,8,184,380
"676",0,0.109375,0,1,-0.00702908315924706,-0.0187169376305016,3093,69,12,8,184,380
"677",0,0.109375,0,1,-0.00702908315924706,-0.0187169376305016,3094,69,12,8,184,380
"678",0,0.109375,0,1,-0.00361112741103219,-0.0200879142906419,3095,69,13,8,185,381
"679",0,0.109375,0,1,-0.00361112741103219,-0.0200879142906419,3096,69,13,8,185,381
"680",0,0.109375,0,1,-0.00361112741103219,-0.0200879142906419,3097,69,13,8,185,381
"681",0,0.109375,0,1,-0.00361112741103219,-0.0200879142906419,3100,69,13,8,186,381
"682",4,0,0.5,1,-0.00361112741103219,-0.0200879142906419,3101,69,13,8,187,381
"683",0,0,0.5,1,-0.00361112741103219,-0.0200879142906419,3102,69,13,8,187,381
"684",0,0,0.5,1,-0.00361112741103219,-0.0200879142906419,3103,69,13,8,187,381
"685",23,0.078125,0,1,-0.000193171662817315,-0.0202311406180255,3104,69,14,8,188,382
"686",0,0.078125,0,1,-0.000193171662817315,-0.0202311406180255,3105,69,14,8,188,382
"687",0,0.078125,0,1,-0.000193171662817315,-0.0202311406180255,3106,69,14,8,188,382
"688",0,0,0,1,-0.0275368176485363,0.0152916793182314,3107,27,6,8,81,273
"689",0,0,0,0,-0.0275368176485363,0.0152916793182314,3108,27,6,8,81,273
"690",0,0,0,1,-0.0275368176485363,0.0152916793182314,3110,27,6,8,81,273
"691",0,0.1015625,0.125,0,-0.0138649946556768,-0.0122917333119508,3113,66,10,8,180,374
"692",0,0,0,1,-0.0138649946556768,-0.0122917333119508,3114,1,10,8,14,279
"693",0,0,0,0,-0.0138649946556768,-0.0122917333119508,3115,1,10,8,16,279
"694",0,0.1875,0,1,-0.0104470389074619,-0.0161182106376045,3116,1,11,8,17,280
"695",0,0.1875,0,0,-0.0104470389074619,-0.0161182106376045,3117,1,11,8,17,280
"696",0,0,0,1,-0.00702908315924706,-0.0187169376305016,3118,69,12,8,183,380
"697",0,0.0546875,0,1,0.00322478408539755,-0.0191466166126524,3121,70,15,8,190,384
"698",0,0.125,0,0,-0.0138649946556768,-0.0122917333119508,3127,122,10,9,316,55
"699",0,0.125,0,0,-0.0138649946556768,-0.0122917333119508,3128,122,10,9,317,55
"700",4,0.125,0,0,-0.0138649946556768,-0.0122917333119508,3129,122,10,9,317,55
"701",39,0.0625,0,0,-0.0104470389074619,-0.0161182106376045,3130,122,11,9,318,56
"702",53,0.0625,0,0,-0.0104470389074619,-0.0161182106376045,3131,122,11,9,318,56
"703",1,0,0,0,-0.00702908315924706,-0.0187169376305016,3132,122,12,9,319,57
"704",0,0.0625,0,0,-0.00702908315924706,-0.0187169376305016,3133,122,12,9,319,57
"705",0,0.0625,0,0,-0.00702908315924706,-0.0187169376305016,3134,122,12,9,191,57
"706",1,0.0625,0,0,-0.00702908315924706,-0.0187169376305016,3135,122,12,9,191,57
"707",0,0,0.5,0,-0.00361112741103219,-0.0200879142906419,3137,73,13,9,192,389
"708",2,0,0.5,0,-0.00361112741103219,-0.0200879142906419,3138,73,13,9,192,389
"709",0,0,0,0,-0.000193171662817315,-0.0202311406180255,3139,77,14,9,199,401
"710",0,0.0625,0,0,-0.000193171662817315,-0.0202311406180255,3141,122,14,9,321,59
"711",0,0,0,0,0.00322478408539755,-0.0191466166126524,3142,122,15,9,200,60
"712",0,0.09375,0,1,-0.0172829504038917,-0.00723750565354033,3143,125,9,9,315,65
"713",0,0.0625,0,1,-0.0172829504038917,-0.00723750565354033,3144,125,9,9,315,65
"714",0,0.0625,0,1,-0.0172829504038917,-0.00723750565354033,3145,125,9,9,315,65
"715",0,0.0625,0,1,-0.0172829504038917,-0.00723750565354033,3146,125,9,9,315,65
"716",0,0,0,1,-0.0138649946556768,-0.0122917333119508,3148,122,10,9,316,55
"717",0,0,0,1,-0.0138649946556768,-0.0122917333119508,3149,122,10,9,316,55
"718",0,0,0,1,-0.0138649946556768,-0.0122917333119508,3150,122,10,9,316,55
"719",0,0,0,1,-0.0104470389074619,-0.0161182106376045,3151,122,11,9,318,56
"720",0,0,0,1,-0.0104470389074619,-0.0161182106376045,3152,122,11,9,318,56
"721",0,0.0625,0,1,-0.00702908315924706,-0.0187169376305016,3153,122,12,9,319,57
"722",0,0.0625,0,1,-0.00702908315924706,-0.0187169376305016,3154,122,12,9,319,57
"723",0,0.0625,0,1,-0.00702908315924706,-0.0187169376305016,3155,122,12,9,191,57
"724",0,0.0625,0,1,-0.00702908315924706,-0.0187169376305016,3156,122,12,9,191,57
"725",0,0,0.5,1,-0.00361112741103219,-0.0200879142906419,3158,73,13,9,192,389
"726",0,0,0.5,1,-0.00361112741103219,-0.0200879142906419,3159,73,13,9,192,389
"727",0,0.0625,0,1,-0.000193171662817315,-0.0202311406180255,3161,122,14,9,321,59
"728",0,0.06640625,0,1,0.00322478408539755,-0.0191466166126524,3162,122,15,9,200,60
"729",0,0.06640625,0,1,0.00322478408539755,-0.0191466166126524,3163,122,15,9,200,60
"730",0,0.06640625,0,1,0.00322478408539755,-0.0191466166126524,3165,122,15,9,200,60
"731",0,0.0625,0,0,-0.00361112741103219,-0.0200879142906419,3166,122,13,9,320,58
"732",0,0.0625,0,1,-0.00361112741103219,-0.0200879142906419,3167,122,13,9,320,58
"733",0,0.0625,0,0,-0.00361112741103219,-0.0200879142906419,3168,122,13,9,320,58
"734",0,0,0,1,-0.0412086406413958,0.0625190972725211,3169,71,2,10,359,387
"735",0,0,0,1,-0.0412086406413958,0.0625190972725211,3170,71,2,10,359,387
"736",0,0,0,1,-0.0412086406413958,0.0625190972725211,3172,71,2,10,359,387
"737",0,0,0,1,-0.0412086406413958,0.0625190972725211,3173,72,2,10,360,388
"738",0,0,0,1,-0.0412086406413958,0.0625190972725211,3174,72,2,10,360,388
"739",0,0,0.5,0,-0.0241188619003214,0.00655420066155076,3180,27,7,11,82,274
"740",0,0,0,1,-0.0241188619003214,0.00655420066155076,3181,27,7,11,83,274
"741",0,0,0,0,-0.0241188619003214,0.00655420066155076,3182,27,7,11,83,274
"742",0,0,0,1,-0.0241188619003214,0.00655420066155076,3183,27,7,11,83,274
"743",0,0,0,0,-0.0241188619003214,0.00655420066155076,3185,27,7,11,83,274
"744",0,0,0.625,0,-0.00361112741103219,-0.0200879142906419,3186,21,13,12,65,239
"745",0,0,0.625,1,-0.00361112741103219,-0.0200879142906419,3188,21,13,12,65,239
"746",0,0,0.625,1,-0.00361112741103219,-0.0200879142906419,3189,21,13,12,65,239
"747",0,0,0.625,1,-0.00361112741103219,-0.0200879142906419,3190,21,13,12,65,239
"748",0,0,0,0,-0.0377906848931809,0.0488706172848136,3192,26,3,13,372,265
"749",1,0,0,0,-0.0377906848931809,0.0488706172848136,3193,26,3,13,372,265
"750",4,0,0,0,-0.0377906848931809,0.0488706172848136,3194,26,3,13,372,265
"751",16,0,0,0,-0.034372729144966,0.0364498876298628,3195,26,4,13,373,266
"752",6,0,0,0,-0.034372729144966,0.0364498876298628,3196,26,4,13,373,266
"753",0,0,0,0,-0.0309547733967511,0.0252569083076687,3197,26,5,13,70,267
"754",0,0,0,0,-0.0309547733967511,0.0252569083076687,3198,26,5,13,70,267
"755",0,0,0,0,-0.0309547733967511,0.0252569083076687,3199,81,5,13,207,408
"756",0,0,0,0,-0.0309547733967511,0.0252569083076687,3200,79,5,13,202,405
"757",0,0,0,0,-0.0309547733967511,0.0252569083076687,3203,81,5,13,207,408
"758",0,0,0,0,-0.0309547733967511,0.0252569083076687,3204,79,5,13,202,405
"759",0,0,0,0,-0.0309547733967511,0.0252569083076687,3205,79,5,13,202,405
"760",0,0,0,0,-0.0309547733967511,0.0252569083076687,3206,26,5,13,71,267
"761",0,0,0,0,-0.0309547733967511,0.0252569083076687,3207,26,5,13,71,267
"762",0,0,0,0,-0.0309547733967511,0.0252569083076687,3208,26,5,13,72,267
"763",0,0,0,0,-0.0309547733967511,0.0252569083076687,3209,26,5,13,72,267
"764",0,0,0,0,-0.0309547733967511,0.0252569083076687,3210,26,5,13,72,267
"765",0,0,0,0,-0.0275368176485363,0.0152916793182314,3211,26,6,13,73,268
"766",0,0,0,0,-0.0275368176485363,0.0152916793182314,3212,26,6,13,74,268
"767",0,0,0,0,-0.0275368176485363,0.0152916793182314,3214,26,6,13,74,268
"768",0,0,0,0,-0.0275368176485363,0.0152916793182314,3215,26,6,13,74,268
"769",0,0,0,0,-0.0241188619003214,0.00655420066155076,3216,26,7,13,75,269
"770",0,0,0,0,-0.0241188619003214,0.00655420066155076,3217,26,7,13,75,269
"771",0,0,0,0,-0.0241188619003214,0.00655420066155076,3218,26,7,13,75,269
"772",0,0,0,0,-0.0241188619003214,0.00655420066155076,3219,26,7,13,76,269
"773",43,0,0,0,-0.0241188619003214,0.00655420066155076,3220,26,7,13,77,269
"774",0,0,0,0,-0.0241188619003214,0.00655420066155076,3221,26,7,13,77,269
"775",0,0,0,0,-0.0241188619003214,0.00655420066155076,3222,26,7,13,77,269
"776",5,0,0,0,-0.0241188619003214,0.00655420066155076,3223,26,7,13,77,269
"777",5,0,0,0,-0.0207009061521065,-0.000955527662373147,3225,26,8,13,78,270
"778",44,0,0,0,-0.0207009061521065,-0.000955527662373147,3226,26,8,13,78,270
"779",0,0,0,0,-0.0207009061521065,-0.000955527662373147,3227,26,8,13,78,270
"780",0,0,0,0,-0.0207009061521065,-0.000955527662373147,3228,26,8,13,78,270
"781",0,0,0,0,-0.0207009061521065,-0.000955527662373147,3229,26,8,13,79,270
"782",6,0,0,0,-0.0207009061521065,-0.000955527662373147,3230,26,8,13,79,270
"783",0,0,0,0,-0.0207009061521065,-0.000955527662373147,3231,26,8,13,80,270
"784",3,0,0,0,-0.0207009061521065,-0.000955527662373147,3232,26,8,13,80,270
"785",0,0,0.5,0,-0.0172829504038917,-0.00723750565354033,3233,86,9,13,231,421
"786",0,0,0.5,0,-0.0172829504038917,-0.00723750565354033,3234,86,9,13,231,421
"787",0,0,0,0,-0.0138649946556768,-0.0122917333119508,3236,82,10,13,209,410
"788",0,0,0,0,-0.0138649946556768,-0.0122917333119508,3237,82,10,13,209,410
"789",4,0,0,0,-0.0138649946556768,-0.0122917333119508,3238,82,10,13,210,410
"790",0,0,0,0,-0.0138649946556768,-0.0122917333119508,3239,82,10,13,211,410
"791",0,0,0,0,-0.0104470389074619,-0.0161182106376045,3240,82,11,13,212,411
"792",0,0,0,0,-0.0104470389074619,-0.0161182106376045,3241,82,11,13,212,411
"793",0,0,0,0,-0.0104470389074619,-0.0161182106376045,3242,82,11,13,213,411
"794",0,0,0,0,-0.00702908315924706,-0.0187169376305016,3243,82,12,13,214,412
"795",0,0,0,0,-0.00702908315924706,-0.0187169376305016,3244,82,12,13,214,412
"796",0,0,0,0,-0.00702908315924706,-0.0187169376305016,3245,82,12,13,214,412
"797",0,0,0,0,-0.00702908315924706,-0.0187169376305016,3247,82,12,13,214,412
"798",0,0,0,0,-0.00702908315924706,-0.0187169376305016,3248,82,12,13,215,412
"799",3,0,0,0,-0.00702908315924706,-0.0187169376305016,3249,82,12,13,216,412
"800",59,0,0,0,-0.00702908315924706,-0.0187169376305016,3250,82,12,13,216,412
"801",1,0,0,0,-0.00702908315924706,-0.0187169376305016,3251,82,12,13,216,412
"802",0,0,0,0,-0.00361112741103219,-0.0200879142906419,3252,82,13,13,217,413
"803",0,0,0,0,-0.00361112741103219,-0.0200879142906419,3253,82,13,13,217,413
"804",4,0.0625,0,0,-0.00361112741103219,-0.0200879142906419,3254,88,13,13,234,425
"805",53,0.0625,0,0,-0.00361112741103219,-0.0200879142906419,3255,88,13,13,234,425
"806",0,0,0.5,0,-0.000193171662817315,-0.0202311406180255,3256,92,14,13,237,434
"807",0,0.0078125,0,0,-0.000193171662817315,-0.0202311406180255,3258,93,14,13,238,435
"808",0,0,0.5,0,-0.000193171662817315,-0.0202311406180255,3259,92,14,13,237,434
"809",0,0,0.5,0,-0.000193171662817315,-0.0202311406180255,3260,92,14,13,237,434
"810",0,0,0.5,0,0.00322478408539755,-0.0191466166126524,3261,89,15,13,235,426
"811",17,0,0,1,-0.034372729144966,0.0364498876298628,3263,26,4,13,373,266
"812",8,0,0,1,-0.034372729144966,0.0364498876298628,3264,26,4,13,373,266
"813",0,0,0,1,-0.0309547733967511,0.0252569083076687,3265,26,5,13,70,267
"814",0,0,0,1,-0.0309547733967511,0.0252569083076687,3267,26,5,13,70,267
"815",0,0,0,1,-0.0309547733967511,0.0252569083076687,3268,26,5,13,70,267
"816",0,0,0,1,-0.0309547733967511,0.0252569083076687,3269,26,5,13,70,267
"817",0,0,0,1,-0.0309547733967511,0.0252569083076687,3270,79,5,13,202,405
"818",0,0,0,1,-0.0309547733967511,0.0252569083076687,3271,81,5,13,207,408
"819",0,0,0,1,-0.0309547733967511,0.0252569083076687,3272,26,5,13,71,267
"820",0,0,0,1,-0.0309547733967511,0.0252569083076687,3273,26,5,13,71,267
"821",0,0,0,1,-0.0275368176485363,0.0152916793182314,3274,26,6,13,73,268
"822",0,0,0,1,-0.0275368176485363,0.0152916793182314,3275,26,6,13,74,268
"823",0,0,0,1,-0.0275368176485363,0.0152916793182314,3276,26,6,13,74,268
"824",0,0,0,1,-0.0241188619003214,0.00655420066155076,3278,26,7,13,75,269
"825",0,0,0,1,-0.0241188619003214,0.00655420066155076,3279,26,7,13,75,269
"826",0,0,0,1,-0.0241188619003214,0.00655420066155076,3280,26,7,13,75,269
"827",0,0,0,1,-0.0241188619003214,0.00655420066155076,3281,26,7,13,76,269
"828",0,0,0,1,-0.0241188619003214,0.00655420066155076,3282,26,7,13,77,269
"829",0,0,0,1,-0.0241188619003214,0.00655420066155076,3283,26,7,13,77,269
"830",0,0,0,1,-0.0207009061521065,-0.000955527662373147,3284,26,8,13,78,270
"831",0,0,0,1,-0.0207009061521065,-0.000955527662373147,3285,26,8,13,78,270
"832",0,0,0,1,-0.0207009061521065,-0.000955527662373147,3286,26,8,13,78,270
"833",0,0,0,1,-0.0207009061521065,-0.000955527662373147,3287,26,8,13,79,270
"834",0,0,0,1,-0.0207009061521065,-0.000955527662373147,3289,26,8,13,79,270
"835",0,0,0,1,-0.0138649946556768,-0.0122917333119508,3290,82,10,13,209,410
"836",0,0,0,1,-0.0138649946556768,-0.0122917333119508,3291,82,10,13,209,410
"837",0,0,0,1,-0.0138649946556768,-0.0122917333119508,3292,82,10,13,209,410
"838",0,0,0,1,-0.0138649946556768,-0.0122917333119508,3293,82,10,13,210,410
"839",11,0,0,1,-0.0138649946556768,-0.0122917333119508,3294,82,10,13,210,410
"840",0,0,0,1,-0.0138649946556768,-0.0122917333119508,3295,82,10,13,210,410
"841",0,0,0,1,-0.0138649946556768,-0.0122917333119508,3296,82,10,13,211,410
"842",0,0,0,1,-0.0138649946556768,-0.0122917333119508,3297,82,10,13,211,410
"843",4,0,0,1,-0.0104470389074619,-0.0161182106376045,3298,82,11,13,212,411
"844",0,0,0,1,-0.0104470389074619,-0.0161182106376045,3300,82,11,13,212,411
"845",0,0,0,1,-0.0104470389074619,-0.0161182106376045,3301,82,11,13,212,411
"846",0,0,0,1,-0.0104470389074619,-0.0161182106376045,3302,82,11,13,213,411
"847",0,0,0,1,-0.0104470389074619,-0.0161182106376045,3303,82,11,13,213,411
"848",0,0,0,1,-0.00702908315924706,-0.0187169376305016,3304,82,12,13,214,412
"849",0,0,0,1,-0.00702908315924706,-0.0187169376305016,3305,82,12,13,215,412
"850",0,0,0,1,-0.00702908315924706,-0.0187169376305016,3306,82,12,13,215,412
"851",0,0,0,1,-0.00361112741103219,-0.0200879142906419,3307,82,13,13,217,413
"852",0,0,0,1,-0.00361112741103219,-0.0200879142906419,3308,82,13,13,217,413
"853",0,0,0,1,-0.00361112741103219,-0.0200879142906419,3309,82,13,13,217,413
"854",0,0.0625,0,1,-0.00361112741103219,-0.0200879142906419,5,88,13,13,234,425
"855",32,0,0.5,1,-0.00361112741103219,-0.0200879142906419,6,82,13,13,218,413
"856",0,0,0.0625,1,-0.00361112741103219,-0.0200879142906419,7,82,13,13,219,413
"857",0,0,0.0625,1,-0.00361112741103219,-0.0200879142906419,8,82,13,13,219,413
"858",0,0.03515625,0.0625,1,-0.000193171662817315,-0.0202311406180255,9,91,14,13,236,433
"859",0,0,0.5,1,-0.000193171662817315,-0.0202311406180255,10,92,14,13,237,434
"860",0,0.0078125,0,1,-0.000193171662817315,-0.0202311406180255,11,93,14,13,238,435
"861",0,0.0078125,0,1,-0.000193171662817315,-0.0202311406180255,12,93,14,13,238,435
"862",0,0.05078125,0,1,-0.000193171662817315,-0.0202311406180255,13,93,14,13,220,435
"863",3,0.05078125,0,1,-0.000193171662817315,-0.0202311406180255,14,93,14,13,220,435
"864",1,0.05078125,0,1,-0.000193171662817315,-0.0202311406180255,16,93,14,13,220,435
"865",0,0,0,1,-0.034372729144966,0.0364498876298628,17,26,4,13,373,266
"866",0,0,0,0,-0.034372729144966,0.0364498876298628,18,26,4,13,373,266
"867",0,0,0,0,-0.0309547733967511,0.0252569083076687,19,78,5,13,201,404
"868",0,0,0,0,-0.0309547733967511,0.0252569083076687,20,26,5,13,72,267
"869",0,0,0,1,-0.0309547733967511,0.0252569083076687,21,26,5,13,72,267
"870",0,0,0,0,-0.0275368176485363,0.0152916793182314,22,26,6,13,73,268
"871",0,0,0,1,-0.0275368176485363,0.0152916793182314,23,26,6,13,73,268
"872",0,0,0,0,-0.0207009061521065,-0.000955527662373147,25,26,8,13,80,270
"873",0,0,0,1,-0.0207009061521065,-0.000955527662373147,26,26,8,13,80,270
"874",0,0,0,0,-0.0207009061521065,-0.000955527662373147,27,26,8,13,80,270
"875",0,0,0,1,-0.0138649946556768,-0.0122917333119508,28,82,10,13,211,410
"876",0,0,0,0,-0.0138649946556768,-0.0122917333119508,29,82,10,13,211,410
"877",0,0,0,1,-0.0138649946556768,-0.0122917333119508,30,82,10,13,211,410
"878",0,0,0,0,-0.00361112741103219,-0.0200879142906419,31,88,13,13,234,425
"879",0,0,0.375,1,-0.00361112741103219,-0.0200879142906419,32,82,13,13,218,413
"880",0,0,0,0,0.00322478408539755,-0.0191466166126524,33,89,15,13,235,426
"881",0,0,0,1,0.00322478408539755,-0.0191466166126524,35,89,15,13,235,426
"882",0,0,0,0,-0.0377906848931809,0.0488706172848136,36,26,3,13,372,265
"883",0,0,0,1,-0.0377906848931809,0.0488706172848136,37,26,3,13,372,265
"884",0,0,0,0,-0.0138649946556768,-0.0122917333119508,41,84,10,14,222,415
"885",0,0,0,0,-0.0138649946556768,-0.0122917333119508,42,84,10,14,222,415
"886",9,0,0,0,-0.00702908315924706,-0.0187169376305016,43,85,12,14,223,416
"887",0,0,0,0,-0.00702908315924706,-0.0187169376305016,45,85,12,14,223,416
"888",0,0,0,0,-0.00702908315924706,-0.0187169376305016,46,85,12,14,224,416
"889",0,0,0,0,-0.00702908315924706,-0.0187169376305016,47,85,12,14,224,416
"890",0,0,0,0,-0.00702908315924706,-0.0187169376305016,48,85,12,14,225,416
"891",0,0,0,0,-0.00702908315924706,-0.0187169376305016,49,85,12,14,225,416
"892",9,0,0,0,-0.00361112741103219,-0.0200879142906419,50,85,13,14,226,417
"893",0,0,0,0,-0.00361112741103219,-0.0200879142906419,51,85,13,14,226,417
"894",0,0,0,0,-0.00361112741103219,-0.0200879142906419,52,85,13,14,227,417
"895",0,0,0,1,-0.0138649946556768,-0.0122917333119508,54,84,10,14,222,415
"896",0,0,0,1,-0.0138649946556768,-0.0122917333119508,55,84,10,14,222,415
"897",2,0,0,1,-0.0138649946556768,-0.0122917333119508,56,84,10,14,222,415
"898",0,0,0,1,-0.00702908315924706,-0.0187169376305016,57,85,12,14,223,416
"899",1,0,0,1,-0.00702908315924706,-0.0187169376305016,58,85,12,14,223,416
"900",0,0,0,1,-0.00702908315924706,-0.0187169376305016,59,85,12,14,223,416
"901",0,0,0,1,-0.00702908315924706,-0.0187169376305016,60,85,12,14,224,416
"902",0,0,0,1,-0.00702908315924706,-0.0187169376305016,61,85,12,14,224,416
"903",0,0,0,1,-0.00702908315924706,-0.0187169376305016,62,85,12,14,225,416
"904",0,0,0,1,-0.00702908315924706,-0.0187169376305016,63,85,12,14,225,416
"905",0,0,0,1,-0.00702908315924706,-0.0187169376305016,65,85,12,14,225,416
"906",0,0,0,1,-0.00361112741103219,-0.0200879142906419,66,85,13,14,226,417
"907",0,0,0,1,-0.00361112741103219,-0.0200879142906419,67,85,13,14,226,417
"908",0,0,0,1,-0.00361112741103219,-0.0200879142906419,68,85,13,14,226,417
"909",0,0,0,1,-0.00361112741103219,-0.0200879142906419,69,85,13,14,226,417
"910",0,0,0,1,-0.00361112741103219,-0.0200879142906419,70,85,13,14,227,417
"911",0,0,0,1,-0.00361112741103219,-0.0200879142906419,71,85,13,14,227,417
"912",0,0,0,1,-0.00361112741103219,-0.0200879142906419,72,85,13,14,227,417
"913",0,0,0,1,-0.000193171662817315,-0.0202311406180255,73,85,14,14,228,418
"914",0,0,0,1,-0.000193171662817315,-0.0202311406180255,74,85,14,14,228,418
"915",0,0,0,1,-0.000193171662817315,-0.0202311406180255,76,85,14,14,228,418
"916",0,0,0,1,-0.000193171662817315,-0.0202311406180255,77,85,14,14,228,418
"917",0,0,0,1,-0.000193171662817315,-0.0202311406180255,78,85,14,14,229,418
"918",0,0,0,1,-0.000193171662817315,-0.0202311406180255,79,85,14,14,229,418
"919",0,0,0,1,-0.000193171662817315,-0.0202311406180255,80,85,14,14,229,418
"920",0,0,0,1,-0.000193171662817315,-0.0202311406180255,81,85,14,14,229,418
"921",0,0.0625,0,0,-0.0241188619003214,0.00655420066155076,83,112,7,15,282,36
"922",0,0,0,0,-0.00361112741103219,-0.0200879142906419,84,56,13,16,384,360
"923",0,0,0,0,-0.00361112741103219,-0.0200879142906419,85,56,13,16,385,360
"924",0,0,0,0,-0.00361112741103219,-0.0200879142906419,86,56,13,16,385,360
"925",0,0,0,0,-0.00361112741103219,-0.0200879142906419,87,56,13,16,385,360
"926",0,0,0,0,-0.00361112741103219,-0.0200879142906419,88,56,13,16,385,360
"927",0,0,0.5,0,-0.000193171662817315,-0.0202311406180255,90,55,14,16,171,359
"928",0,0,0.5,1,-0.00361112741103219,-0.0200879142906419,91,56,13,16,384,360
"929",0,0,0,1,-0.00361112741103219,-0.0200879142906419,92,56,13,16,385,360
"930",0,0,0,1,-0.00361112741103219,-0.0200879142906419,93,56,13,16,385,360
"931",0,0,0,1,-0.00361112741103219,-0.0200879142906419,94,56,13,16,385,360
"932",0,0,0.5,1,-0.00361112741103219,-0.0200879142906419,95,55,13,16,169,358
"933",0,0,0.5,1,-0.00361112741103219,-0.0200879142906419,96,55,13,16,169,358
"934",0,0,0.5,1,-0.000193171662817315,-0.0202311406180255,99,55,14,16,171,359
"935",0,0,0.5,1,-0.000193171662817315,-0.0202311406180255,100,55,14,16,171,359
"936",0,0,0.5,1,-0.000193171662817315,-0.0202311406180255,101,55,14,16,171,359
"937",0,0,0,0,-0.000193171662817315,-0.0202311406180255,102,56,14,16,170,361
"938",0,0,0,1,-0.000193171662817315,-0.0202311406180255,103,56,14,16,170,361
"939",0,0,0,0,-0.000193171662817315,-0.0202311406180255,104,56,14,16,170,361
"940",9,0,0,0,-0.0377906848931809,0.0488706172848136,112,99,3,17,363,4
"941",0,0,0,0,-0.034372729144966,0.0364498876298628,113,97,4,17,362,1
"942",0,0,0,0,-0.034372729144966,0.0364498876298628,114,97,4,17,362,1
"943",0,0,0,0,-0.034372729144966,0.0364498876298628,115,99,4,17,374,5
"944",0,0,0,0,-0.0309547733967511,0.0252569083076687,117,100,5,17,376,7
"945",0,0,0,0,-0.0309547733967511,0.0252569083076687,118,100,5,17,376,7
"946",0,0,0,1,-0.034372729144966,0.0364498876298628,125,97,4,17,362,1
"947",0,0,0,1,-0.034372729144966,0.0364498876298628,126,97,4,17,362,1
"948",0,0,0,1,-0.034372729144966,0.0364498876298628,127,99,4,17,374,5
"949",0,0,0,1,-0.0309547733967511,0.0252569083076687,128,99,5,17,375,6
"950",0,0,0,1,-0.0309547733967511,0.0252569083076687,129,99,5,17,375,6
"951",0,0,0,1,-0.0309547733967511,0.0252569083076687,131,99,5,17,240,6
"952",0,0,0,1,-0.0309547733967511,0.0252569083076687,133,99,5,17,375,6
"953",0,0,0,0,-0.0309547733967511,0.0252569083076687,134,100,5,17,376,7
